"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","5377.4127525588","5889.35722341969","6250.80363870417","6957.22208819619","6863.76666625927","6912.25954625466","6737.27968503705","7046.24079865342","7306.20469141812","7359.80450196108","7788.14676844585","8220.91364648542","9257.43831023599","9583.9551465351","9879.2869321454","9794.56187202008","9897.88798394528","10130.1079718667","10847.0663143586","11893.2368252105","12768.9886874082","14405.7469635717","14484.844335008","13674.2510118302","13911.2332522093","13547.0511034725","13809.1663747504","13972.8516479464","14000.5611249886","13943.1407747218","14238.618851182","14675.0009583126","14971.4711790083","15516.7387592852","13019.6099182969","",
"Brunei Darussalam","BRN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8977.24196141492","9494.11701116727","10927.499058901","12026.9389607137","11462.4058848999","11161.4491835189","12468.9557312064","12971.6751468075","13011.0324679641","10423.2774787175","10985.1533809503","12612.1216499449","12181.1286929229","12985.8224208113","14001.8266081342","15846.8691248946","17897.5044707003","20623.2213034788","23920.3761820073","27436.7464994399","21560.4245606619","26282.3843448445","31574.8199245718","33363.4435325125","33405.8757107175","32212.6884737338","26064.9843595003","24025.5503654042","24128.0794283612","23279.7614600474","24180.2836566564","22317.4759673657","",
"Bhutan","BTN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","194.851338522945","203.677299327978","177.907272050966","196.689184630308","233.100701430322","239.833044901746","267.518280217169","359.33982953493","410.78557123375","416.689218071233","442.753472369155","348.152091472577","332.376277083549","324.253693910261","393.642058693808","404.454465067538","425.835329871145","514.005078804569","477.412037772107","486.56507707471","636.90573602816","683.739194004307","748.913375582307","840.010231478649","935.600491106263","1087.77345402791","1181.27796565076","1522.63675721858","1562.71272225013","1537.94883620575","1842.95932789226","2087.89942234253","2048.18521147531","2032.25821745474","2176.96740066689","2232.99227043865","2330.119142343","2640.87278010304","2637.26335864217","2688.68027593978","2482.51891519344","",
"Botswana","BWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","175.664912246133","211.038178261991","298.070048380468","350.477636214516","387.566063961752","382.881932375836","455.718360068408","598.044517370863","801.060204672639","951.747718206263","1031.82983625236","926.411113676402","977.992911110258","946.272614186444","827.86781048559","1002.90136340245","1295.51587651087","1708.24794186114","1915.6568705441","2484.01876933626","2586.32807466606","2677.31001916388","2750.85655274153","2378.96777915582","2691.88375171379","2584.1170209499","2725.6927091494","2727.72008399752","2829.45770434484","2866.59317576666","2834.36148478168","2394.30229768206","2989.40234823789","3407.55775184579","3957.42437189867","3833.87724522141","4042.47424575766","3981.22423171086","3865.97411912168","4631.16715292075","5883.70217584075","5367.00486070385","5288.0112661205","5903.84096193815","5138.03200359148","5493.06108123717","5763.35758596366","5861.6415685642","5560.14431532307","5004.93587230115","",
"Central African Republic","CAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","301.886036201851","265.544552442678","274.302299121212","231.573278674047","220.942797857717","298.93773516581","376.117908936774","385.691050986929","401.409811115898","388.762028076475","446.676929090379","417.499500022341","415.603754004888","363.759340741379","238.918925427409","307.390126623048","264.60222622111","244.170690468163","247.452151360358","253.207548217805","225.718496934861","227.186632751369","236.79539347502","268.141678647269","291.922080652259","303.836842060507","326.489046298329","373.177010680304","423.904794919668","434.538403999243","444.157603988199","490.471898342401","500.993935918257","315.447545881473","344.863632334902","310.305668449507","331.911547909563","387.438392777673","411.385224669301","404.465602335838","399.952560622848","",
"Canada","CAN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","3429.75662323098","3774.18297284125","4277.04239184318","4856.80471993244","5684.67789685105","6131.69010612431","7210.97688424366","7250.57336330246","7400.37421649376","7786.79762273779","8568.31568902111","9709.75711583658","9897.02921223388","10663.3985674937","11026.9192930731","11277.445238068","11739.9450817797","13041.227859347","15140.2447889419","16532.0490177245","17050.2468817436","17561.2418614752","16661.283614555","16118.1307662548","15951.0819386501","16506.2979471645","16872.0547161754","17497.286398804","16791.7895844708","17772.3123070093","19246.4345393655","18877.897108076","19462.1157872217","22949.2605934302","26077.8350868625","29567.9014698033","33143.8705172985","36569.3541286353","37852.3774902104","32979.5111450537","38670.8680672453","42588.0705553056","42989.9733497424","43033.441093734","41641.6928568645","35365.3356550335","34321.4803505411","36912.6046074947","37700.6013507367","37808.8786072754","34699.6982674691","",
"Central Europe and the Baltics","CEB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1844.52820240406","2197.32167548223","2855.81022124104","3034.86965546269","3001.87575437919","3313.30451231529","3198.69007771464","3173.2659521139","3506.08711161324","3972.54817183486","4734.97949828723","5676.96993170167","6727.87259031844","7590.36508021212","9568.80056546093","11830.4643278919","9928.21798643646","10070.6854278072","11039.5171668461","10432.9582825145","11058.3689906744","11427.7391345505","10101.3799956115","10339.9087231489","11551.679015838","13021.8912324921","13384.2460731294","13259.1788111037","",
"Switzerland","CHE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40882.1373475096","39455.7845424981","34936.431623976","36032.5158791201","35256.6778387996","33181.3979154422","32514.2893656561","34029.7273212389","41301.1784723552","45771.9459266356","48497.8134284394","50668.1850882151","51666.3885290617","53406.0240240225","56441.0349674883","63838.7570270935","71419.2943061005","69250.4199662906","70230.468258478","69837.2703594415","67144.7569383593","64463.0782271148","63860.8221712968","63824.1690235355","63331.6618429947","63820.0633145845","",
"Channel Islands","CHI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","794.529975153468","960.610141973901","1042.48297248862","1406.48898653672","1282.6568660041","548.846411493149","750.568945729825","1050.85227414026","1192.65352643641","1608.74373130305","2128.2906195643","2516.48513074387","1713.11811167014","1300.53477466401","1215.66977771555","973.762025367485","1070.23024256814","1283.20881766868","1461.2783100426","1648.68995668334","1864.04956521164","2190.5064306655","2691.01848524506","2895.1500594778","3228.69516436223","4104.9793673029","4333.68936589821","4689.90232436703","4564.24742897463","4046.92572926902","4085.0237964007","3740.08662397494","3624.23461400184","3735.28782260734","4526.72127700599","5526.96432369229","6113.75635105379","6920.40284837765","7694.30967462467","7683.46853942851","9469.98908585895","10979.5655685886","11942.9578878561","12410.3819770527","11781.374016065","11210.2321756867","11041.5749294496","11734.9470520884","12160.4822453562","11471.2212827875","10213.629703711","",
"China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","103.520764613765","108.591013457575","119.836653468528","142.543024294326","141.799552162788","155.158358914463","140.915531650287","157.585090785656","131.954388957438","148.126369296456","151.509474763909","153.509590971283","162.745630933774","185.974250757599","211.1903133939","251.134385856224","245.338240154988","217.409758800208","248.165493825655","269.084620762181","271.294631205041","289.80869009983","321.712288229427","328.070946820498","411.541241788129","520.333950830823","604.477367704539","666.042324797507","698.241570645319","732.143477862991","797.804401310242","877.427426889908","966.417043672376","1086.4461396912","1250.83072731397","1435.75144289469","1710.31497214965","2180.35007759389","2720.15210233127","3060.93493591132","3512.37571331803","4163.65452678625","4801.26391013128","5275.37423269428","5802.12293984294","6055.88215581255","6127.62872962151","6714.00117612878","7389.62796666957","7492.75011317177","7556.25495542618","",
"Cote d'Ivoire","CIV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","271.887261735303","305.462967850191","392.76859472088","465.395488694031","556.157347284166","636.536308177409","816.497202123348","960.508918831817","1034.86559648093","1095.61255796885","847.147413294541","726.951499698604","604.728183431277","598.703994130378","572.148067422681","751.169856107541","783.044940340474","768.877310114287","672.539920357651","708.481196075216","680.64840226697","709.564148114515","674.838726280788","507.919532797692","661.391127038874","701.229902756097","669.363009480179","715.534932989606","678.358243997074","539.456926432186","544.467019029971","585.049519711524","695.255742653182","763.193627508912","816.18524224397","818.218642488849","933.017787830731","1088.98325469953","1090.73065550592","1099.69360875787","1070.56223661421","1130.4986133402","1279.1330728132","1467.47317011856","1865.2097981432","1878.58901813061","1951.00702962383","2134.35577011988","2124.19610453816","2140.69496772583","",
"Cameroon","CMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","153.317429673556","180.918475625118","201.711237590068","220.09570703042","290.765756504789","286.878115049341","273.49288560375","456.299025698551","560.299600490539","513.494232577138","562.113336153271","587.476411282044","593.387494677374","609.912014668708","692.32809685143","1021.9310143073","1044.86163995966","966.237472965204","781.799378190371","800.974841688524","756.871091514731","753.664389212871","1031.60855864282","522.069409845396","617.18967084028","607.537167919518","578.659581444143","622.619446789751","624.395351026295","528.363359557084","542.809335172484","605.927230090846","777.867340093563","903.981330636047","881.545652751169","918.85319508806","1006.91118493148","1109.21013275666","1142.38702540369","1064.70270368968","1134.66453905795","1077.39007516972","1193.17298621703","1275.52006713391","1113.9230200128","1145.68077330312","1182.45650960323","1278.59176439174","1239.83416121742","1269.22305592293","",
"Congo, Dem. Rep.","COD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2395862746421","53.4743951203357","60.8903087749391","69.3585419278733","67.6885665863831","52.5844201224858","313.206492586816","98.7815883154359","116.172157253475","100.739723713814","125.53135296426","144.821089853789","178.740365741959","188.817498253525","201.185588194339","188.069574345774","226.132261868422","254.710430186697","280.321699998716","307.025156498681","310.868492195765","334.42921543212","341.358290222272","336.802722568189","430.971201709508","480.537475214908","378.002457577286","",
"Congo, Rep.","COG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","167.086977631914","190.805145954246","231.02266475924","278.202388509981","245.168297622025","344.093414053458","314.211897255555","313.142224152137","320.510132360352","376.588332168569","566.007175733976","775.018124761391","845.649478638916","682.599361565237","610.208031512679","590.559538066765","581.450833178674","627.564087803713","456.604447836109","346.550651210896","320.94468524041","471.93360659633","505.103117607682","348.309151216815","242.210781671814","60.6782585696586","52.0453653731418","141.763061354129","218.446630152251","139.769510590118","52.7989715033401","126.526700775146","167.019916983048","263.580102184669","202.878102904121","333.220193821441","461.2984633615","668.080522327031","778.316419153715","981.883989631811","1092.93379252805","955.28331225224","1538.774727305","2026.11091101401","2212.12797837694","1549.81630420885","1251.71537681686","913.956241849803","859.957600661968","595.455219381584","691.393551010846","",
"Colombia","COL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","276.513085374047","294.753956800725","321.026241703097","377.919421462947","436.174300019347","451.883359703965","524.183068277005","666.962614158449","789.453081787249","919.443094412594","1078.35620586271","1143.88647074407","1189.85765315751","1131.68049775271","1080.27308739245","950.901155076299","942.02146403204","932.390790260281","1010.22853003097","961.331589791037","1142.95130070604","1189.75409031506","1409.59510931863","1600.02476456049","1958.62920502064","2158.18961115599","2181.5583463003","2356.62610798209","2150.53045866412","1788.30554406496","2008.24448707819","1983.65447931591","1942.18865203095","1819.21395438371","2203.413129089","2730.29950039363","2975.73077127873","3784.44811130542","4305.57612504434","4208.69101591815","5034.92102075613","5643.8202748553","6272.52219670047","6467.79325553318","6510.42377048006","5177.51828864279","4968.86536371557","5309.35158092923","5510.93777290968","5295.06423000719","4448.95465977614","",
"Comoros","COM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","635.777288828828","569.681102483573","515.415815728804","521.464218538755","488.109471643418","502.463087925718","693.508045986557","821.864790304001","841.016316625963","792.299781792057","960.995113444567","923.138332162171","973.079192334711","932.174459114804","633.657693351097","757.119814451179","730.864070482133","654.123920061535","645.400110073745","655.132209628865","589.281172050539","621.31535181709","679.635791536446","848.86858190521","964.203972516848","976.14042867311","1020.15760095216","1130.97478792697","1266.66433782595","1224.1860240405","1187.25008164375","1301.72120654181","1255.07906003291","1348.08221557103","1354.28698272802","1106.8746116275","1137.67739623084","1188.3632485805","1284.66307881238","1240.81624035931","1270.78377347971","",
"Cabo Verde","CPV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","638.361357343763","709.059310846748","707.394073457944","791.025461306554","800.610764783626","868.089209586655","1171.83047742437","937.527698818562","1091.48550852893","1090.79860006368","1045.39301798572","1086.93626025656","1211.40306480068","1066.28598839791","1103.39585826988","1178.4506617491","1535.49782088192","1712.3518030618","1738.97363176053","1935.3961327724","2680.29642366782","3062.31152709581","2940.53247505048","2726.43887102242","3042.31889719042","2829.41504441942","3000.78464984742","2936.54751316748","2518.16618556472","2595.96066447101","2722.75641733419","3033.57012343984","3023.09543923302","2548.32648287753","",
"Costa Rica","CRI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","504.491150454989","556.770425161184","678.138504531122","725.247792622079","823.459689860901","988.712857004897","1238.81224118798","1371.45680255204","1518.29617103139","1753.78305700184","860.979042613108","790.16817887874","1001.27720553636","1171.35859504953","1240.08018708749","1382.64790241157","1375.69658722016","1351.71671707242","1493.62534982256","1642.91600204639","2050.79222628952","2389.04228488675","2612.39590204878","2831.94230235","3040.66361726258","3011.19951150555","3173.73633010886","3330.92944765962","3313.62441512855","3392.85469295644","3547.73595905796","3615.98194856593","3710.50277555017","3952.72478325499","4199.83425700058","4756.65924180444","5594.38312474067","6385.91566425041","6175.89886987112","7485.60760076417","8380.77579246649","9203.74750990036","9778.64952006204","9833.77340491416","10543.7206255376","10883.2899619569","10929.6396226226","11139.1834361072","11246.6894902251","10700.43143027","",
"Caribbean small states","CSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1867.08867844708","2107.95335798785","2588.74125409606","2558.01634745691","2306.46393272541","2193.99074602657","1982.33894128109","2049.37818736874","2231.47652020296","2226.67519319989","2327.02168074022","2312.04490048401","2285.4024694181","2526.20322095594","2592.5085075172","2976.10929260016","3260.64584707785","3727.64219134563","4016.52444894675","4172.29534579067","4332.87489663788","4464.70343526887","4652.41119687859","4843.41930387428","5361.14765427082","5837.56171345406","6524.18443075796","7310.11911323539","8337.02971624694","6892.11682169925","7340.30124012071","7477.85857226573","7769.56630508235","8066.85243185962","8430.661570508","8552.99177638977","7898.26744420292","8117.4520565668","8342.51567592719","8608.8910012538","7234.69564903186","",
"Cuba","CUB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","586.397449893577","699.758779485302","808.85569360905","976.047766202488","1096.93767475971","1229.88103436654","1286.69737139661","1312.24973608578","1636.12981420884","1779.31806811123","1787.04923358291","1795.68098827485","1856.87095237076","1961.86142347981","2113.5975765029","1980.61268850919","2077.54229030409","2142.17039434283","2308.64344161118","2251.22423379915","2360.63892900212","1996.72324935613","1813.73236170832","1835.32013940121","2323.50207745391","2428.09030102725","1973.68440275738","1992.66300672562","2024.42678034128","2214.01717367172","2356.92565986068","2455.69341990574","2601.22344534666","2778.5625750196","2932.09458982293","3285.17016225818","4072.59298600486","4409.05642444413","4631.36619111955","4737.31162393159","4835.70323199897","5201.4430769542","5524.10521014011","5842.7607505121","6105.07116747283","6607.43518692075","6895.98119973775","7267.52511974394","7463.60046110305","","","",
"Curacao","CUW","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
